run_id	n_simulations	c2st_metric_mean
d2276e5c-a90c-48a4-ab29-47cab2c4bb40	10000	0.7334496378898621
563980b8-7d92-4f6a-8251-ebec2c4480be	100000	0.740379810333252
77165d36-18e1-40b5-95b0-7b93c3e0304a	20	0.9958888292312622
82fba3cd-e890-4af2-b6c2-d4663d1fa8ae	50	0.9905328154563904
f0b87629-c700-45c0-ad42-22ccf5a151f8	100	0.8980305790901184
14052f89-4796-42ef-b6e0-056660a4dae6	200	0.8923649191856384
bb52cdaf-94ac-4347-b0fc-377279b6ae4f	500	0.7784804701805115
35854c03-a5f0-4d44-b148-1febd2ee4b86	1000	0.7981685996055603
931cad0d-bc57-48fe-8a06-ab5c86b4c7ae	10000	0.7728983163833618
0490d671-e940-42dc-9967-c8deca7777c7	100000	0.7707730531692505
f947f039-2f11-426f-b7f1-c40d50e49924	20	0.9968339800834656
ff76834d-d4f9-4a55-81c9-46c3a319abfe	50	0.9924603700637817
8ff20160-5cc3-466c-afc5-6ba61ab8cd17	100	0.9409575462341309
69cbe33f-fb55-4013-9c60-ae7c20e67121	200	0.8765573501586914
9fae8ff4-1626-4984-bf73-fe9239cc2473	500	0.7698439955711365
073f30e1-ad60-4e2f-8f88-42abef8e8710	1000	0.7663669586181641
def3fa86-3beb-42c7-ab10-a81a06db8ac1	10000	0.77225661277771
bdead3fb-b0b0-46eb-823b-7a0252f25ebb	100000	0.753922164440155
69e9282c-bbfa-4577-850b-a5930888ba6d	20	0.9981469511985779
dbf155a6-7c18-40c9-bed7-370b6e1a2856	50	0.9919620752334595
61826442-1d25-48bb-aa24-cc32741bcf5a	100	0.9787819981575012
93d3eecc-0193-4812-8574-58287a29a4fa	200	0.8535334467887878
949d8872-df54-4023-9cfb-ca8c86887aaf	500	0.801891028881073
168f5c48-3539-4127-b811-d45e129cb84d	1000	0.7791737914085388
e27a403b-3e48-4845-9139-2af13313e72d	10000	0.7720268964767456
49cac5b4-ab12-4375-afed-ca26e2ff03e9	100000	0.7872388958930969
1c23578e-17fa-4ef9-b5d2-8a59ab7e03e3	20	0.9993545413017273
d552ef78-091e-49e5-a177-5667cecbaa69	50	0.96394282579422
dc0d859a-633d-4591-88a0-e4bc0b968bab	100	0.9278688430786133
