run_id	n_simulations	c2st_metric_mean
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330928_8e3bfdfa	10000	0.7629799842834473
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330936_c7775c25	100000	0.7766000628471375
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351852_62200eca	20	0.9825699925422668
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351861_8981d9a9	50	0.9451699256896973
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351870_d029abb6	100	0.890250027179718
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351878_25458c07	200	0.8548100590705872
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351887_509491a7	500	0.8390299677848816
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351896_b6538ab1	1000	0.7814900279045105
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351904_f037b2ee	10000	0.7445300221443176
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351913_1dd6a477	100000	0.8046600222587585
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351921_a6362602	20	0.964620053768158
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351930_86098796	50	0.9734800457954407
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351938_f9086365	100	0.9529500007629395
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351947_8f542c46	200	0.8377000093460083
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351956_7fc9ae6d	500	0.7737900018692017
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351964_2fb2ba91	1000	0.7614099383354187
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351972_0eab4a3a	10000	0.7543299794197083
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351981_6a33f59f	100000	0.7477700114250183
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351989_73d63d39	20	0.9851300120353699
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351998_8f6d96a9	50	0.9460799098014832
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352006_47dc72e0	100	0.9035200476646423
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352015_c6d583f7	200	0.8603300452232361
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352023_f7657ef8	500	0.7900699973106384
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352032_61c82f52	1000	0.8358299136161804
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352040_be6bf558	10000	0.7557100653648376
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352049_1620c3d5	100000	0.752500057220459
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352058_0f6217b5	20	0.9875299334526062
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352066_e02034b2	50	0.9660200476646423
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352074_a7ad0fd8	100	0.9471699595451355
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352083_4e788303	200	0.8291999697685242
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352092_10b9f7ad	500	0.7920999526977539
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352100_1be1ce5d	1000	0.7539500594139099
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352108_90ef40bf	10000	0.751990020275116
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352117_c281b206	100000	0.8032499551773071
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352125_c6315e24	20	0.9828900694847107
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352134_cbe9b486	50	0.974310040473938
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352142_deb6b286	100	0.9553800821304321
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352151_dfc037e8	200	0.8712999224662781
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352159_1ce994ed	500	0.7780799865722656
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352167_ff296030	1000	0.8334299921989441
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352176_8a2314b8	10000	0.7790700197219849
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352184_9a1fc960	100000	0.7730600237846375
